#  wavelength_um     transmission
#
      7.4322e-01    6.059000e-01
      7.4366e-01    6.058000e-01
      7.4410e-01    6.046000e-01
      7.4454e-01    6.045000e-01
      7.4498e-01    6.040000e-01
      7.4542e-01    6.036000e-01
      7.4586e-01    6.030000e-01
      7.4630e-01    6.023000e-01
      7.4674e-01    6.020000e-01
      7.4718e-01    6.022000e-01
      7.4762e-01    6.013000e-01
      7.4806e-01    6.009000e-01
      7.4850e-01    6.012000e-01
      7.4894e-01    6.007000e-01
      7.4938e-01    6.007000e-01
      7.4982e-01    6.009000e-01
      7.5026e-01    6.006000e-01
      7.5070e-01    6.008000e-01
      7.5114e-01    6.003000e-01
      7.5158e-01    6.004000e-01
      7.5202e-01    6.008000e-01
      7.5246e-01    6.009000e-01
      7.5290e-01    6.007000e-01
      7.5334e-01    6.010000e-01
      7.5379e-01    6.004000e-01
      7.5423e-01    6.004000e-01
      7.5467e-01    6.008000e-01
      7.5511e-01    6.007000e-01
      7.5555e-01    6.010000e-01
      7.5599e-01    6.011000e-01
      7.5643e-01    6.013000e-01
      7.5687e-01    6.018000e-01
      7.5731e-01    5.969000e-01
      7.5775e-01    5.915000e-01
      7.5819e-01    5.797000e-01
      7.5864e-01    5.590000e-01
      7.5908e-01    5.307000e-01
      7.5952e-01    4.666000e-01
      7.5996e-01    4.013000e-01
      7.6040e-01    3.711000e-01
      7.6084e-01    3.439000e-01
      7.6128e-01    3.624000e-01
      7.6172e-01    4.063000e-01
      7.6217e-01    4.286000e-01
      7.6261e-01    4.152000e-01
      7.6305e-01    4.038000e-01
      7.6349e-01    4.090000e-01
      7.6393e-01    4.143000e-01
      7.6437e-01    4.327000e-01
      7.6481e-01    4.533000e-01
      7.6526e-01    4.762000e-01
      7.6570e-01    4.983000e-01
      7.6614e-01    5.182000e-01
      7.6658e-01    5.333000e-01
      7.6702e-01    5.476000e-01
      7.6746e-01    5.681000e-01
      7.6791e-01    5.887000e-01
      7.6835e-01    5.922000e-01
      7.6879e-01    5.920000e-01
      7.6923e-01    5.907000e-01
      7.6967e-01    5.897000e-01
      7.7011e-01    5.893000e-01
      7.7056e-01    5.882000e-01
      7.7100e-01    5.881000e-01
      7.7144e-01    5.870000e-01
      7.7188e-01    5.865000e-01
      7.7232e-01    5.860000e-01
      7.7277e-01    5.854000e-01
      7.7321e-01    5.854000e-01
      7.7365e-01    5.852000e-01
      7.7409e-01    5.847000e-01
      7.7454e-01    5.850000e-01
      7.7498e-01    5.843000e-01
      7.7542e-01    5.848000e-01
      7.7586e-01    5.844000e-01
      7.7630e-01    5.841000e-01
      7.7675e-01    5.845000e-01
      7.7719e-01    5.843000e-01
      7.7763e-01    5.839000e-01
      7.7807e-01    5.832000e-01
      7.7852e-01    5.834000e-01
      7.7896e-01    5.830000e-01
      7.7940e-01    5.832000e-01
      7.7984e-01    5.828000e-01
      7.8029e-01    5.827000e-01
      7.8073e-01    5.827000e-01
      7.8117e-01    5.824000e-01
      7.8161e-01    5.823000e-01
      7.8206e-01    5.823000e-01
      7.8250e-01    5.821000e-01
      7.8294e-01    5.816000e-01
      7.8339e-01    5.822000e-01
      7.8383e-01    5.821000e-01
      7.8427e-01    5.825000e-01
      7.8471e-01    5.820000e-01
      7.8516e-01    5.815000e-01
      7.8560e-01    5.816000e-01
      7.8604e-01    5.814000e-01
      7.8649e-01    5.813000e-01
      7.8693e-01    5.805000e-01
      7.8737e-01    5.802000e-01
      7.8782e-01    5.793000e-01
      7.8826e-01    5.795000e-01
      7.8870e-01    5.786000e-01
      7.8915e-01    5.785000e-01
      7.8959e-01    5.777000e-01
      7.9003e-01    5.775000e-01
      7.9048e-01    5.773000e-01
      7.9092e-01    5.764000e-01
      7.9136e-01    5.760000e-01
      7.9181e-01    5.757000e-01
      7.9225e-01    5.750000e-01
      7.9269e-01    5.748000e-01
      7.9314e-01    5.744000e-01
      7.9358e-01    5.745000e-01
      7.9402e-01    5.737000e-01
      7.9447e-01    5.735000e-01
      7.9491e-01    5.730000e-01
      7.9535e-01    5.724000e-01
      7.9580e-01    5.726000e-01
      7.9624e-01    5.721000e-01
      7.9668e-01    5.717000e-01
      7.9713e-01    5.713000e-01
      7.9757e-01    5.708000e-01
      7.9802e-01    5.709000e-01
      7.9846e-01    5.704000e-01
      7.9890e-01    5.701000e-01
      7.9935e-01    5.703000e-01
      7.9979e-01    5.698000e-01
      8.0024e-01    5.692000e-01
      8.0068e-01    5.693000e-01
      8.0112e-01    5.690000e-01
      8.0157e-01    5.679000e-01
      8.0201e-01    5.681000e-01
      8.0246e-01    5.677000e-01
      8.0290e-01    5.670000e-01
      8.0334e-01    5.668000e-01
      8.0379e-01    5.661000e-01
      8.0423e-01    5.650000e-01
      8.0468e-01    5.648000e-01
      8.0512e-01    5.643000e-01
      8.0557e-01    5.630000e-01
      8.0601e-01    5.624000e-01
      8.0645e-01    5.620000e-01
      8.0690e-01    5.614000e-01
      8.0734e-01    5.605000e-01
      8.0779e-01    5.601000e-01
      8.0823e-01    5.594000e-01
      8.0868e-01    5.587000e-01
      8.0912e-01    5.585000e-01
      8.0957e-01    5.583000e-01
      8.1001e-01    5.573000e-01
      8.1046e-01    5.550000e-01
      8.1090e-01    5.526000e-01
      8.1134e-01    5.493000e-01
      8.1179e-01    5.473000e-01
      8.1223e-01    5.447000e-01
      8.1268e-01    5.418000e-01
      8.1312e-01    5.394000e-01
      8.1357e-01    5.369000e-01
      8.1401e-01    5.347000e-01
      8.1446e-01    5.350000e-01
      8.1490e-01    5.344000e-01
      8.1535e-01    5.343000e-01
      8.1579e-01    5.342000e-01
      8.1624e-01    5.337000e-01
      8.1668e-01    5.338000e-01
      8.1713e-01    5.331000e-01
      8.1757e-01    5.334000e-01
      8.1802e-01    5.333000e-01
      8.1846e-01    5.330000e-01
      8.1891e-01    5.328000e-01
      8.1935e-01    5.326000e-01
      8.1980e-01    5.323000e-01
      8.2025e-01    5.321000e-01
      8.2069e-01    5.318000e-01
      8.2114e-01    5.307000e-01
      8.2158e-01    5.304000e-01
      8.2203e-01    5.295000e-01
      8.2247e-01    5.288000e-01
      8.2292e-01    5.274000e-01
      8.2336e-01    5.269000e-01
      8.2381e-01    5.257000e-01
      8.2425e-01    5.253000e-01
      8.2470e-01    5.238000e-01
      8.2514e-01    5.227000e-01
      8.2559e-01    5.217000e-01
      8.2604e-01    5.215000e-01
      8.2648e-01    5.205000e-01
      8.2693e-01    5.199000e-01
      8.2737e-01    5.191000e-01
      8.2782e-01    5.182000e-01
      8.2826e-01    5.186000e-01
      8.2871e-01    5.176000e-01
      8.2916e-01    5.175000e-01
      8.2960e-01    5.172000e-01
      8.3005e-01    5.168000e-01
      8.3049e-01    5.194000e-01
      8.3094e-01    5.202000e-01
      8.3139e-01    5.222000e-01
      8.3183e-01    5.238000e-01
      8.3228e-01    5.249000e-01
      8.3272e-01    5.266000e-01
      8.3317e-01    5.279000e-01
      8.3362e-01    5.293000e-01
      8.3406e-01    5.299000e-01
      8.3451e-01    5.317000e-01
      8.3495e-01    5.328000e-01
      8.3540e-01    5.323000e-01
      8.3585e-01    5.310000e-01
      8.3629e-01    5.299000e-01
      8.3674e-01    5.291000e-01
      8.3719e-01    5.289000e-01
      8.3763e-01    5.270000e-01
      8.3808e-01    5.256000e-01
      8.3853e-01    5.245000e-01
      8.3897e-01    5.237000e-01
      8.3942e-01    5.224000e-01
      8.3986e-01    5.206000e-01
      8.4031e-01    5.197000e-01
      8.4076e-01    5.182000e-01
      8.4120e-01    5.169000e-01
      8.4165e-01    5.158000e-01
      8.4210e-01    5.146000e-01
      8.4254e-01    5.128000e-01
      8.4299e-01    5.117000e-01
      8.4344e-01    5.096000e-01
      8.4388e-01    5.080000e-01
      8.4433e-01    5.061000e-01
      8.4478e-01    5.040000e-01
      8.4522e-01    5.019000e-01
      8.4567e-01    4.996000e-01
      8.4612e-01    4.967000e-01
      8.4657e-01    4.931000e-01
      8.4701e-01    4.890000e-01
      8.4746e-01    4.847000e-01
      8.4791e-01    4.791000e-01
      8.4835e-01    4.720000e-01
      8.4880e-01    4.635000e-01
      8.4925e-01    4.539000e-01
      8.4969e-01    4.428000e-01
      8.5014e-01    4.301000e-01
      8.5059e-01    4.162000e-01
      8.5104e-01    4.007000e-01
      8.5148e-01    3.829000e-01
      8.5193e-01    3.638000e-01
      8.5238e-01    3.444000e-01
      8.5282e-01    3.234000e-01
      8.5327e-01    3.013000e-01
      8.5372e-01    2.789000e-01
      8.5417e-01    2.555000e-01
      8.5461e-01    2.320000e-01
      8.5506e-01    2.090000e-01
      8.5551e-01    1.856000e-01
      8.5596e-01    1.636000e-01
      8.5640e-01    1.426000e-01
      8.5685e-01    1.234000e-01
      8.5730e-01    1.060000e-01
      8.5775e-01    9.110000e-02
      8.5819e-01    7.850000e-02
      8.5864e-01    6.750000e-02
      8.5909e-01    5.890000e-02
      8.5954e-01    5.140000e-02
      8.5998e-01    4.510000e-02
      8.6043e-01    4.000000e-02
      8.6088e-01    3.630000e-02
      8.6133e-01    3.280000e-02
      8.6178e-01    3.050000e-02
      8.6222e-01    2.770000e-02
      8.6267e-01    2.650000e-02
      8.6312e-01    2.460000e-02
      8.6357e-01    2.360000e-02
      8.6401e-01    2.240000e-02
      8.6446e-01    2.150000e-02
      8.6491e-01    2.020000e-02
      8.6536e-01    1.960000e-02
      8.6581e-01    1.880000e-02
      8.6625e-01    1.780000e-02
      8.6670e-01    1.740000e-02
      8.6715e-01    1.650000e-02
      8.6760e-01    1.640000e-02
      8.6805e-01    1.560000e-02
      8.6849e-01    1.550000e-02
      8.6894e-01    1.510000e-02
      8.6939e-01    1.420000e-02
      8.6984e-01    1.420000e-02
      8.7029e-01    1.370000e-02
      8.7074e-01    1.370000e-02
      8.7118e-01    1.330000e-02
      8.7163e-01    1.330000e-02
      8.7208e-01    1.320000e-02
      8.7253e-01    1.310000e-02
      8.7298e-01    1.280000e-02
      8.7343e-01    1.210000e-02
      8.7387e-01    1.240000e-02
      8.7432e-01    1.250000e-02
      8.7477e-01    1.190000e-02
      8.7522e-01    1.180000e-02
      8.7567e-01    1.180000e-02
      8.7612e-01    1.140000e-02
      8.7657e-01    1.150000e-02
      8.7701e-01    1.130000e-02
      8.7746e-01    1.110000e-02
      8.7791e-01    1.100000e-02
      8.7836e-01    1.040000e-02
      8.7881e-01    1.050000e-02
      8.7926e-01    1.060000e-02
      8.7971e-01    1.090000e-02
      8.8016e-01    1.070000e-02
      8.8060e-01    1.070000e-02
      8.8105e-01    1.020000e-02
      8.8150e-01    1.030000e-02
      8.8195e-01    9.800000e-03
      8.8240e-01    1.020000e-02
      8.8285e-01    9.900000e-03
      8.8330e-01    9.400000e-03
      8.8375e-01    1.010000e-02
      8.8420e-01    9.500000e-03
      8.8464e-01    9.700000e-03
      8.8509e-01    9.400000e-03
      8.8554e-01    9.300000e-03
      8.8599e-01    9.400000e-03
      8.8644e-01    9.400000e-03
      8.8689e-01    9.400000e-03
      8.8734e-01    9.400000e-03
      8.8779e-01    8.800000e-03
      8.8824e-01    9.700000e-03
      8.8869e-01    9.200000e-03
      8.8914e-01    9.200000e-03
      8.8958e-01    9.500000e-03
      8.9003e-01    9.000000e-03
      8.9048e-01    8.800000e-03
      8.9093e-01    8.700000e-03
      8.9138e-01    8.900000e-03
      8.9183e-01    8.500000e-03
      8.9228e-01    8.000000e-03
      8.9273e-01    8.100000e-03
      8.9318e-01    8.500000e-03
      8.9363e-01    8.100000e-03
      8.9408e-01    8.200000e-03
      8.9453e-01    8.000000e-03
      8.9498e-01    7.700000e-03
      8.9543e-01    7.500000e-03
      8.9588e-01    7.600000e-03
      8.9633e-01    7.500000e-03
      8.9678e-01    7.700000e-03
      8.9723e-01    7.600000e-03
      8.9768e-01    7.300000e-03
      8.9813e-01    7.000000e-03
      8.9857e-01    7.000000e-03
      8.9902e-01    7.300000e-03
      8.9947e-01    7.200000e-03
      8.9992e-01    7.000000e-03
