       91.000000   4.0632600e-30   4.5042200e-30   4.8839400e-30   5.1959100e-30   5.4403600e-30   5.6221200e-30   5.7495800e-30   5.8356600e-30   5.8960800e-30   5.9431400e-30   5.9799100e-30   6.0056700e-30   6.0206600e-30   6.0269900e-30   6.0284100e-30   6.0280800e-30   6.0271300e-30   6.0257600e-30   6.0241400e-30   6.0223000e-30   6.0202300e-30   6.0179000e-30   1.1475300e-29   2.5366100e-29   4.0525800e-29   4.7556000e-29   4.7523400e-29   4.7486800e-29   4.7445800e-29   4.7399800e-29   4.7348300e-29   4.7290600e-29   4.7225900e-29   4.7153400e-29   4.7072200e-29   4.6981200e-29   4.6879400e-29   4.6765400e-29   4.6637800e-29   4.6495100e-29   4.6335500e-29   4.6157000e-29   4.5957600e-29   4.5734900e-29   4.5486300e-29   4.5209000e-29   4.4899900e-29   4.4555500e-29   4.4172300e-29   4.3746200e-29   4.3273100e-29   4.2748300e-29   4.2167000e-29   1.1364200e-25   4.9445100e-25   1.3149300e-24   2.9900300e-24   6.2310900e-24   1.2353500e-23   2.4006500e-23   3.1579000e-23   3.0671000e-23   2.9763100e-23   2.9015900e-23   2.9399000e-23   2.9491500e-23   2.8137700e-23   2.6717800e-23   2.5160500e-23   3.9011400e-23   8.3059100e-23   1.5964300e-22   3.0344500e-22   3.7221400e-22   3.1923200e-22   2.7264700e-22   2.2737800e-22   1.8489000e-22   1.4608900e-22   1.1424300e-22   8.5034900e-23   5.8042900e-23   3.7893500e-23   2.3562500e-23   1.3913100e-23   7.8148200e-24   4.2208200e-24   2.2250300e-24   1.2162000e-24   7.6580900e-25   5.9224100e-25   5.4740300e-25   5.5808600e-25   4.7268000e-25
       94.000000   1.2886800e-29   1.4287900e-29   1.5500200e-29   1.6503100e-29   1.7296800e-29   1.7896000e-29   1.8325800e-29   1.8625800e-29   1.8843700e-29   1.9016300e-29   1.9151500e-29   1.9246100e-29   1.9301000e-29   1.9324300e-29   1.9329500e-29   1.9328500e-29   1.9325500e-29   1.9321100e-29   1.9315900e-29   1.9310000e-29   1.9303400e-29   1.9295900e-29   3.6304100e-29   7.9595500e-29   1.2684200e-28   1.4875300e-28   1.4865100e-28   1.4853700e-28   1.4840800e-28   1.4826400e-28   1.4810300e-28   1.4792300e-28   1.4772000e-28   1.4749400e-28   1.4724000e-28   1.4695500e-28   1.4663700e-28   1.4628000e-28   1.4588100e-28   1.4543500e-28   1.4493500e-28   1.4437700e-28   1.4375300e-28   1.4305700e-28   1.4227900e-28   1.4141200e-28   1.4044500e-28   1.3936800e-28   1.3816900e-28   1.3683600e-28   1.3535600e-28   1.3371500e-28   1.3189600e-28   1.2224600e-25   5.3302900e-25   1.4200500e-24   3.2228100e-24   6.7697300e-24   1.3688900e-23   2.7136400e-23   3.5917000e-23   3.4875400e-23   3.3851900e-23   3.3008400e-23   3.3367600e-23   3.3361300e-23   3.1764200e-23   3.0140100e-23   2.8434300e-23   4.3796000e-23   9.3709200e-23   1.7651100e-22   3.2779100e-22   4.0015400e-22   3.4352300e-22   2.9376100e-22   2.4511400e-22   1.9924800e-22   1.5724700e-22   1.2283500e-22   9.1383500e-23   6.2368500e-23   4.0715000e-23   2.5332600e-23   1.4995200e-23   8.4752100e-24   4.6408600e-24   2.5072800e-24   1.4300100e-24   9.5469300e-25   7.8186200e-25   7.5289800e-25   7.8717400e-25   6.8371100e-25
       96.000000   2.7662100e-29   3.0673600e-29   3.3288200e-29   3.5461100e-29   3.7192800e-29   3.8512700e-29   3.9473200e-29   4.0156200e-29   4.0660800e-29   4.1062700e-29   4.1376200e-29   4.1593700e-29   4.1719600e-29   4.1772600e-29   4.1784600e-29   4.1782400e-29   4.1775800e-29   4.1766300e-29   4.1755000e-29   4.1742300e-29   4.1727900e-29   4.1711800e-29   7.7746400e-29   1.6946700e-28   2.6957000e-28   3.1599300e-28   3.1577600e-28   3.1553300e-28   3.1526100e-28   3.1495500e-28   3.1461300e-28   3.1422900e-28   3.1379900e-28   3.1331800e-28   3.1277800e-28   3.1217400e-28   3.1149700e-28   3.1074000e-28   3.0989200e-28   3.0894400e-28   3.0788300e-28   3.0669700e-28   3.0537200e-28   3.0389300e-28   3.0224100e-28   3.0039800e-28   2.9834400e-28   2.9605600e-28   2.9350900e-28   2.9067800e-28   2.8753400e-28   2.8404700e-28   2.8018500e-28   1.5598000e-25   6.8029400e-25   1.8178300e-24   4.1324200e-24   8.5942300e-24   1.7107200e-23   3.3687000e-23   4.4568600e-23   4.3283400e-23   4.2014100e-23   4.0970600e-23   4.1409700e-23   4.1370300e-23   3.9345800e-23   3.7323400e-23   3.5252600e-23   5.4465000e-23   1.1574100e-22   2.2109900e-22   4.1761400e-22   5.1162700e-22   4.3898700e-22   3.7498000e-22   3.1249400e-22   2.5358400e-22   1.9969900e-22   1.5556100e-22   1.1550800e-22   7.8813400e-23   5.1432900e-23   3.1996900e-23   1.8950800e-23   1.0731100e-23   5.9021900e-24   3.2139200e-24   1.8574400e-24   1.2617000e-24   1.0503600e-24   1.0232600e-24   1.0775000e-24   9.4290000e-25
       98.000000   5.9297500e-29   6.5763100e-29   7.1398200e-29   7.6105900e-29   7.9885800e-29   8.2796800e-29   8.4945200e-29   8.6500400e-29   8.7665400e-29   8.8594200e-29   8.9311100e-29   8.9801200e-29   9.0081800e-29   9.0199600e-29   9.0226000e-29   9.0220800e-29   9.0206400e-29   9.0185800e-29   9.0161400e-29   9.0133900e-29   9.0102900e-29   9.0068100e-29   1.6610600e-28   3.5964900e-28   5.7088700e-28   6.6885200e-28   6.6839400e-28   6.6787900e-28   6.6730200e-28   6.6665600e-28   6.6593100e-28   6.6511900e-28   6.6420900e-28   6.6319000e-28   6.6204800e-28   6.6076900e-28   6.5933600e-28   6.5773300e-28   6.5593900e-28   6.5393200e-28   6.5168700e-28   6.4917700e-28   6.4637200e-28   6.4324000e-28   6.3974400e-28   6.3584300e-28   6.3149500e-28   6.2665200e-28   6.2126200e-28   6.1527000e-28   6.0861500e-28   6.0123400e-28   5.9305900e-28   2.6263600e-25   1.1428300e-24   3.0485100e-24   6.9517800e-24   1.4835100e-23   3.0535500e-23   6.1266200e-23   8.1349300e-23   7.8971000e-23   7.6673200e-23   7.4841500e-23   7.6234000e-23   7.6621400e-23   7.2677600e-23   6.8628000e-23   6.4371600e-23   9.7528100e-23   2.0826100e-22   3.8523500e-22   7.0110500e-22   8.5191500e-22   7.3315600e-22   6.3054000e-22   5.2896400e-22   4.3152500e-22   3.4108900e-22   2.6746400e-22   1.9969100e-22   1.3620300e-22   8.8823000e-23   5.5159900e-23   3.2527300e-23   1.8238600e-23   9.8238300e-24   5.1587800e-24   2.8082100e-24   1.7654500e-24   1.3725400e-24   1.2863600e-24   1.3392600e-24   1.1759100e-24
       100.00000   1.1249500e-28   1.2478500e-28   1.3555200e-28   1.4462000e-28   1.5198700e-28   1.5776400e-28   1.6214800e-28   1.6545100e-28   1.6804400e-28   1.7019700e-28   1.7191900e-28   1.7313800e-28   1.7385200e-28   1.7415500e-28   1.7422500e-28   1.7421700e-28   1.7419000e-28   1.7415100e-28   1.7410400e-28   1.7405000e-28   1.7399100e-28   1.7392300e-28   3.1577000e-28   6.7682500e-28   1.0708800e-27   1.2536300e-27   1.2527700e-27   1.2518100e-27   1.2507200e-27   1.2495100e-27   1.2481500e-27   1.2466300e-27   1.2449300e-27   1.2430200e-27   1.2408800e-27   1.2384800e-27   1.2357900e-27   1.2327900e-27   1.2294300e-27   1.2256600e-27   1.2214600e-27   1.2167500e-27   1.2115000e-27   1.2056200e-27   1.1990700e-27   1.1917600e-27   1.1836100e-27   1.1745300e-27   1.1644300e-27   1.1532000e-27   1.1407300e-27   1.1268900e-27   1.1115700e-27   3.8368600e-25   1.6769900e-24   4.4473700e-24   1.0164400e-23   2.1800900e-23   4.4763800e-23   8.8212500e-23   1.1611700e-22   1.1271000e-22   1.0936400e-22   1.0673600e-22   1.0912600e-22   1.1387000e-22   1.1792800e-22   1.2571100e-22   1.3588800e-22   1.8806400e-22   3.3464300e-22   5.7939000e-22   1.0293900e-21   1.2537000e-21   1.0891700e-21   9.3572100e-22   7.9300400e-22   6.7020900e-22   5.6577100e-22   4.7656200e-22   3.6933200e-22   2.5490300e-22   1.6995800e-22   1.1044300e-22   7.0574700e-23   4.4324600e-23   2.7391800e-23   1.6448100e-23   1.0163900e-23   6.9651200e-24   4.4954200e-24   2.6040600e-24   1.8491500e-24   1.4450200e-24
       102.00000   1.9704800e-28   2.1864500e-28   2.3772800e-28   2.5399500e-28   2.6743500e-28   2.7822100e-28   2.8667400e-28   2.9329800e-28   2.9869400e-28   3.0327000e-28   3.0697700e-28   3.0963200e-28   3.1120000e-28   3.1187100e-28   3.1203200e-28   3.1202500e-28   3.1197800e-28   3.1190800e-28   3.1182400e-28   3.1172900e-28   3.1162100e-28   3.1150100e-28   5.5199200e-28   1.1641400e-27   1.8322600e-27   2.1420900e-27   2.1406200e-27   2.1389800e-27   2.1371300e-27   2.1350600e-27   2.1327400e-27   2.1301400e-27   2.1272200e-27   2.1239600e-27   2.1203000e-27   2.1162000e-27   2.1116200e-27   2.1064800e-27   2.1007400e-27   2.0943100e-27   2.0871200e-27   2.0790800e-27   2.0701000e-27   2.0600700e-27   2.0488700e-27   2.0363800e-27   2.0224500e-27   2.0069400e-27   1.9896800e-27   1.9704900e-27   1.9491800e-27   1.9255400e-27   1.8993500e-27   2.1826700e-25   9.4699100e-25   2.5213600e-24   5.7642400e-24   1.1857900e-23   2.2810400e-23   4.3211100e-23   5.6442500e-23   5.4833700e-23   5.3191700e-23   5.1874800e-23   5.2833600e-23   5.4406300e-23   5.4935900e-23   5.6585600e-23   5.8925900e-23   8.5391000e-23   1.5826000e-22   2.9884100e-22   5.7763600e-22   7.1391100e-22   6.1526000e-22   5.2489700e-22   4.4005800e-22   3.6473300e-22   2.9899300e-22   2.4415900e-22   1.8623600e-22   1.2805300e-22   8.4761300e-23   5.4251000e-23   3.3811200e-23   2.0662500e-23   1.2562100e-23   7.6120100e-24   4.9117100e-24   3.6379400e-24   2.8832400e-24   2.4565800e-24   2.4186200e-24   2.1270500e-24
       104.00000   3.5113500e-28   3.8974700e-28   4.2414800e-28   4.5380300e-28   4.7867500e-28   4.9903300e-28   5.1538800e-28   5.2856400e-28   5.3953100e-28   5.4891000e-28   5.5651100e-28   5.6194900e-28   5.6516400e-28   5.6654500e-28   5.6688600e-28   5.6688400e-28   5.6680500e-28   5.6667800e-28   5.6652500e-28   5.6635200e-28   5.6615700e-28   5.6593900e-28   9.7980700e-28   2.0332900e-27   3.1831200e-27   3.7163600e-27   3.7138100e-27   3.7109500e-27   3.7077500e-27   3.7041500e-27   3.7001300e-27   3.6956200e-27   3.6905600e-27   3.6849000e-27   3.6785500e-27   3.6714400e-27   3.6634800e-27   3.6545800e-27   3.6446100e-27   3.6334500e-27   3.6209800e-27   3.6070300e-27   3.5914500e-27   3.5740500e-27   3.5546200e-27   3.5329500e-27   3.5087900e-27   3.4818800e-27   3.4519300e-27   3.4186400e-27   3.3816600e-27   3.3406500e-27   3.2952300e-27   3.2270900e-25   1.4052600e-24   3.7366600e-24   8.5344700e-24   1.8118600e-23   3.6799900e-23   7.2512900e-23   9.5627000e-23   9.2831700e-23   9.0085100e-23   8.7925100e-23   8.9739300e-23   9.3329500e-23   9.6240700e-23   1.0196500e-22   1.0951400e-22   1.5224800e-22   2.7204900e-22   4.7704000e-22   8.5920700e-22   1.0489600e-21   9.1009200e-22   7.8100900e-22   6.6067300e-22   5.5660100e-22   4.6766600e-22   3.9240800e-22   3.0375500e-22   2.0957500e-22   1.3962200e-22   9.0550000e-23   5.7711700e-23   3.6277700e-23   2.2663300e-23   1.3959300e-23   9.0269600e-24   6.5890300e-24   4.8544900e-24   3.6406200e-24   3.2842100e-24   2.7979900e-24
       106.00000   6.8287900e-28   7.5814800e-28   8.2558800e-28   8.8413400e-28   9.3369900e-28   9.7473400e-28   1.0081300e-27   1.0353800e-27   1.0582100e-27   1.0776600e-27   1.0932600e-27   1.1042600e-27   1.1107200e-27   1.1134900e-27   1.1141800e-27   1.1141900e-27   1.1140300e-27   1.1137800e-27   1.1134800e-27   1.1131400e-27   1.1127600e-27   1.1123300e-27   1.8960400e-27   3.8909500e-27   6.0684400e-27   7.0783400e-27   7.0734900e-27   7.0680400e-27   7.0619400e-27   7.0551000e-27   7.0474300e-27   7.0388400e-27   7.0292100e-27   7.0184200e-27   7.0063300e-27   6.9927900e-27   6.9776400e-27   6.9606700e-27   6.9416800e-27   6.9204400e-27   6.8966800e-27   6.8701200e-27   6.8404400e-27   6.8072900e-27   6.7702900e-27   6.7290200e-27   6.6830000e-27   6.6317500e-27   6.5747100e-27   6.5112900e-27   6.4408700e-27   6.3627500e-27   6.2762400e-27   5.3015800e-25   2.3182100e-24   6.1660700e-24   1.4244300e-23   3.1677200e-23   6.7808600e-23   1.3749900e-22   1.8236700e-22   1.7690000e-22   1.7172200e-22   1.6798900e-22   1.7433200e-22   1.8735900e-22   2.0188100e-22   2.2545000e-22   2.5499100e-22   3.3193800e-22   5.3579900e-22   8.5226900e-22   1.4089800e-21   1.6970300e-21   1.4955600e-21   1.3017800e-21   1.1267100e-21   9.8692400e-22   8.7552400e-22   7.7755500e-22   6.2017000e-22   4.3048100e-22   2.8998500e-22   1.9215700e-22   1.2677500e-22   8.3037800e-23   5.3885900e-23   3.3986000e-23   2.2139500e-23   1.5967500e-23   1.0771200e-23   6.6111900e-24   4.9685300e-24   3.9519800e-24
       108.00000   1.2811200e-27   1.4228500e-27   1.5509400e-27   1.6633200e-27   1.7597800e-27   1.8409700e-27   1.9082600e-27   1.9641400e-27   2.0113200e-27   2.0513500e-27   2.0829700e-27   2.1048500e-27   2.1175400e-27   2.1230000e-27   2.1243800e-27   2.1244100e-27   2.1241300e-27   2.1236600e-27   2.1230800e-27   2.1224400e-27   2.1217100e-27   2.1208900e-27   3.5294400e-27   7.1149100e-27   1.1028900e-26   1.2844500e-26   1.2835700e-26   1.2825800e-26   1.2814700e-26   1.2802300e-26   1.2788400e-26   1.2772800e-26   1.2755300e-26   1.2735700e-26   1.2713800e-26   1.2689300e-26   1.2661700e-26   1.2631000e-26   1.2596500e-26   1.2558000e-26   1.2514800e-26   1.2466600e-26   1.2412800e-26   1.2352600e-26   1.2285500e-26   1.2210600e-26   1.2127100e-26   1.2034100e-26   1.1930600e-26   1.1815500e-26   1.1687700e-26   1.1546000e-26   1.1389000e-26   5.7604500e-25   2.5199400e-24   6.7228200e-24   1.5557600e-23   3.4795500e-23   7.5215300e-23   1.5464200e-22   2.0618100e-22   1.9996500e-22   1.9416600e-22   1.9015300e-22   1.9840800e-22   2.1561300e-22   2.3513500e-22   2.6384200e-22   2.9747300e-22   3.7914400e-22   5.9630700e-22   9.2863000e-22   1.5078600e-21   1.8096200e-21   1.6014100e-21   1.4024500e-21   1.2262200e-21   1.0926900e-21   9.8999300e-22   8.9752800e-22   7.2400900e-22   5.0349300e-22   3.3997900e-22   2.2552300e-22   1.4847700e-22   9.6827300e-23   6.2486800e-23   3.9219200e-23   2.5441000e-23   1.8295800e-23   1.2354700e-23   7.6403700e-24   5.8151100e-24   4.6919400e-24
       110.00000   9.4899400e-27   1.0538200e-26   1.1479300e-26   1.2294400e-26   1.2981700e-26   1.3544000e-26   1.3988800e-26   1.4334100e-26   1.4597200e-26   1.4792100e-26   1.4917000e-26   1.4979300e-26   1.5006300e-26   1.5016100e-26   1.5017800e-26   1.5016400e-26   1.5013800e-26   1.5010300e-26   1.5006200e-26   1.5001600e-26   1.4996400e-26   1.4990600e-26   2.5485000e-26   5.2197100e-26   8.1367800e-26   9.4906100e-26   9.4841000e-26   9.4768000e-26   9.4686200e-26   9.4594500e-26   9.4491600e-26   9.4376400e-26   9.4247300e-26   9.4102600e-26   9.3940600e-26   9.3759100e-26   9.3555900e-26   9.3328400e-26   9.3073800e-26   9.2788900e-26   9.2470400e-26   9.2114300e-26   9.1716300e-26   9.1271900e-26   9.0775800e-26   9.0222300e-26   8.9605400e-26   8.8918200e-26   8.8153400e-26   8.7303100e-26   8.6358800e-26   8.5311500e-26   8.4151500e-26   8.3217300e-25   3.4198100e-24   9.0552700e-24   2.0975300e-23   4.6913300e-23   1.0133100e-22   2.0865200e-22   2.7843500e-22   2.7002300e-22   2.6220600e-22   2.5685400e-22   2.6805200e-22   2.9270200e-22   3.2377400e-22   3.7257500e-22   4.3341000e-22   5.4779800e-22   8.2820600e-22   1.2611100e-21   2.0205000e-21   2.4256400e-21   2.1576000e-21   1.8893300e-21   1.6540100e-21   1.4803300e-21   1.3530900e-21   1.2361100e-21   9.9938300e-22   6.9596400e-22   4.7160600e-22   3.1613700e-22   2.1246800e-22   1.4234900e-22   9.4561600e-23   6.0856500e-23   4.0374300e-23   2.9541800e-23   1.9971900e-23   1.2113400e-23   8.9686200e-24   7.0874800e-24
