#wavelength_um     transmission
#
  5.6180e+00    5.763779e-04
  5.6240e+00    3.653543e-04
  5.6300e+00    3.559055e-04
  5.6360e+00    3.496063e-04
  5.6430e+00    3.496063e-04
  5.6490e+00    3.905512e-04
  5.6550e+00    4.125984e-04
  5.6610e+00    2.866142e-04
  5.6670e+00    3.181102e-04
  5.6730e+00    5.511811e-04
  5.6800e+00    5.606299e-04
  5.6860e+00    2.015748e-04
  5.6920e+00    3.433071e-04
  5.6980e+00    5.133858e-04
  5.7050e+00    3.464567e-04
  5.7110e+00    3.086614e-04
  5.7170e+00    2.173228e-04
  5.7230e+00    4.913386e-04
  5.7300e+00    5.669291e-04
  5.7360e+00    5.574803e-04
  5.7420e+00    5.889764e-04
  5.7490e+00    3.748032e-04
  5.7550e+00    4.377953e-04
  5.7620e+00    2.866142e-04
  5.7680e+00    5.574803e-04
  5.7740e+00    1.826772e-04
  5.7810e+00    3.590551e-04
  5.7870e+00    4.220472e-04
  5.7940e+00    1.055118e-03
  5.8000e+00    3.748032e-04
  5.8070e+00    3.685039e-04
  5.8130e+00    6.488189e-04
  5.8200e+00    5.448819e-04
  5.8260e+00    4.251969e-04
  5.8330e+00    4.125984e-04
  5.8390e+00    2.488189e-04
  5.8460e+00    3.937008e-04
  5.8530e+00    1.143307e-03
  5.8590e+00    1.357480e-03
  5.8660e+00    1.020472e-03
  5.8730e+00    6.992126e-04
  5.8790e+00    4.377953e-04
  5.8860e+00    2.866142e-04
  5.8930e+00    6.834646e-04
  5.8990e+00    1.795276e-04
  5.9060e+00    4.314961e-04
  5.9130e+00    3.779528e-05
  5.9190e+00    8.976378e-04
  5.9260e+00    1.143307e-03
  5.9330e+00    8.787402e-04
  5.9400e+00    8.913386e-04
  5.9470e+00    8.503937e-04
  5.9530e+00    8.818898e-04
  5.9600e+00    8.692913e-04
  5.9670e+00    6.866142e-04
  5.9740e+00    1.291339e-04
  5.9810e+00    4.314961e-04
  5.9880e+00    1.385827e-04
  5.9950e+00    1.001575e-03
  6.0020e+00    4.598425e-04
  6.0090e+00    6.204724e-04
  6.0160e+00    6.456693e-04
  6.0230e+00    7.055118e-04
  6.0300e+00    1.458268e-03
  6.0370e+00    1.316535e-03
  6.0440e+00    7.811024e-04
  6.0510e+00    2.771654e-04
  6.0580e+00    6.173228e-04
  6.0650e+00    1.146457e-03
  6.0720e+00    1.165354e-04
  6.0790e+00    7.716535e-04
  6.0860e+00    8.535433e-04
  6.0930e+00    1.240945e-03
  6.1010e+00    9.480315e-04
  6.1080e+00    1.395276e-03
  6.1150e+00    1.033071e-03
  6.1220e+00    8.031496e-04
  6.1290e+00    6.740158e-04
  6.1370e+00    5.795276e-04
  6.1440e+00    9.984252e-04
  6.1510e+00    5.543307e-04
  6.1590e+00    6.456693e-04
  6.1660e+00    8.944882e-04
  6.1730e+00    6.771653e-04
  6.1810e+00    4.598425e-04
  6.1880e+00    4.661417e-04
  6.1950e+00    7.716535e-04
  6.2030e+00    8.724409e-04
  6.2100e+00    1.011024e-03
  6.2180e+00    7.086614e-04
  6.2250e+00    4.440945e-04
  6.2330e+00    4.062992e-04
  6.2400e+00    7.937008e-04
  6.2480e+00    8.125984e-04
  6.2550e+00    1.029921e-03
  6.2630e+00    1.603150e-03
  6.2700e+00    1.020472e-03
  6.2780e+00    1.171653e-03
  6.2850e+00    2.056693e-03
  6.2930e+00    1.703937e-03
  6.3010e+00    1.351181e-03
  6.3080e+00    2.595276e-03
  6.3160e+00    2.299213e-03
  6.3240e+00    3.300787e-03
  6.3310e+00    3.666142e-03
  6.3390e+00    5.911811e-03
  6.3470e+00    8.116535e-03
  6.3550e+00    1.481890e-02
  6.3630e+00    2.748347e-02
  6.3700e+00    4.762205e-02
  6.3780e+00    7.379528e-02
  6.3860e+00    1.067402e-01
  6.3940e+00    1.478110e-01
  6.4020e+00    1.923465e-01
  6.4100e+00    2.375748e-01
  6.4180e+00    2.840000e-01
  6.4260e+00    3.307087e-01
  6.4340e+00    3.842520e-01
  6.4420e+00    4.428346e-01
  6.4500e+00    4.944882e-01
  6.4580e+00    5.329134e-01
  6.4660e+00    5.565354e-01
  6.4740e+00    5.719685e-01
  6.4820e+00    5.842520e-01
  6.4900e+00    5.984252e-01
  6.4980e+00    6.182677e-01
  6.5060e+00    6.390551e-01
  6.5140e+00    6.592126e-01
  6.5230e+00    6.793701e-01
  6.5310e+00    6.951181e-01
  6.5390e+00    7.083465e-01
  6.5470e+00    7.206299e-01
  6.5560e+00    7.253543e-01
  6.5640e+00    7.278740e-01
  6.5720e+00    7.322835e-01
  6.5810e+00    7.338583e-01
  6.5890e+00    7.382677e-01
  6.5970e+00    7.420472e-01
  6.6060e+00    7.426772e-01
  6.6140e+00    7.429921e-01
  6.6230e+00    7.392126e-01
  6.6310e+00    7.363780e-01
  6.6400e+00    7.357480e-01
  6.6480e+00    7.329134e-01
  6.6570e+00    7.322835e-01
  6.6650e+00    7.297638e-01
  6.6740e+00    7.193701e-01
  6.6820e+00    7.058268e-01
  6.6910e+00    6.935433e-01
  6.7000e+00    6.875591e-01
  6.7080e+00    6.916535e-01
  6.7170e+00    7.055118e-01
  6.7260e+00    7.231496e-01
  6.7340e+00    7.401575e-01
  6.7430e+00    7.514961e-01
  6.7520e+00    7.543307e-01
  6.7610e+00    7.530709e-01
  6.7700e+00    7.530709e-01
  6.7780e+00    7.559055e-01
  6.7870e+00    7.647244e-01
  6.7960e+00    7.744882e-01
  6.8050e+00    7.807874e-01
  6.8140e+00    7.883465e-01
  6.8230e+00    7.952756e-01
  6.8320e+00    7.977953e-01
  6.8410e+00    7.981102e-01
  6.8500e+00    7.990551e-01
  6.8590e+00    8.025197e-01
  6.8680e+00    8.034646e-01
  6.8770e+00    8.015748e-01
  6.8860e+00    8.022047e-01
  6.8960e+00    8.028347e-01
  6.9050e+00    8.015748e-01
  6.9140e+00    7.987402e-01
  6.9230e+00    7.949606e-01
  6.9320e+00    7.914961e-01
  6.9420e+00    7.889764e-01
  6.9510e+00    7.899213e-01
  6.9600e+00    7.952756e-01
  6.9700e+00    8.009449e-01
  6.9790e+00    8.037795e-01
  6.9890e+00    8.031496e-01
  6.9980e+00    7.968504e-01
  7.0070e+00    7.851969e-01
  7.0170e+00    7.748031e-01
  7.0260e+00    7.647244e-01
  7.0360e+00    7.622047e-01
  7.0450e+00    7.697638e-01
  7.0550e+00    7.757480e-01
  7.0650e+00    7.798425e-01
  7.0740e+00    7.814173e-01
  7.0840e+00    7.766929e-01
  7.0940e+00    7.713386e-01
  7.1030e+00    7.681890e-01
  7.1130e+00    7.691339e-01
  7.1230e+00    7.741732e-01
  7.1330e+00    7.817323e-01
  7.1430e+00    7.921260e-01
  7.1520e+00    7.981102e-01
  7.1620e+00    7.959055e-01
  7.1720e+00    7.883465e-01
  7.1820e+00    7.788976e-01
  7.1920e+00    7.716535e-01
  7.2020e+00    7.694488e-01
  7.2120e+00    7.725984e-01
  7.2220e+00    7.785827e-01
  7.2320e+00    7.892913e-01
  7.2420e+00    8.025197e-01
  7.2520e+00    8.132284e-01
  7.2630e+00    8.207874e-01
  7.2730e+00    8.239370e-01
  7.2830e+00    8.229921e-01
  7.2930e+00    8.188976e-01
  7.3030e+00    8.138583e-01
  7.3140e+00    8.091339e-01
  7.3240e+00    8.072441e-01
  7.3340e+00    8.069291e-01
  7.3450e+00    8.075591e-01
  7.3550e+00    8.110236e-01
  7.3660e+00    8.173228e-01
  7.3760e+00    8.248819e-01
  7.3870e+00    8.311811e-01
  7.3970e+00    8.355906e-01
  7.4080e+00    8.393701e-01
  7.4180e+00    8.400000e-01
  7.4290e+00    8.371654e-01
  7.4400e+00    8.305512e-01
  7.4500e+00    8.211024e-01
  7.4610e+00    8.135433e-01
  7.4720e+00    8.088189e-01
  7.4830e+00    8.097638e-01
  7.4930e+00    8.201575e-01
  7.5040e+00    8.377953e-01
  7.5150e+00    8.598425e-01
  7.5260e+00    8.774803e-01
  7.5370e+00    8.891339e-01
  7.5480e+00    8.985827e-01
  7.5590e+00    9.020472e-01
  7.5700e+00    9.039370e-01
  7.5810e+00    9.105512e-01
  7.5920e+00    9.155906e-01
  7.6030e+00    9.209449e-01
  7.6140e+00    9.244095e-01
  7.6260e+00    9.187402e-01
  7.6370e+00    9.099213e-01
  7.6480e+00    9.011024e-01
  7.6590e+00    8.925984e-01
  7.6710e+00    8.922835e-01
  7.6820e+00    9.004724e-01
  7.6940e+00    9.111811e-01
  7.7050e+00    9.237795e-01
  7.7160e+00    9.313386e-01
  7.7280e+00    9.307087e-01
  7.7400e+00    9.256693e-01
  7.7510e+00    9.181102e-01
  7.7630e+00    9.118110e-01
