#  wavelength_um     transmission
#
      3.8900e+00    1.082500e-04
      3.9000e+00    1.545400e-04
      3.9100e+00    2.234100e-04
      3.9200e+00    4.175000e-04
      3.9300e+00    5.683400e-04
      3.9400e+00    4.411300e-04
      3.9500e+00    1.312400e-03
      3.9600e+00    9.263300e-03
      3.9700e+00    1.147800e-02
      3.9800e+00    1.450900e-02
      3.9900e+00    1.867200e-02
      4.0000e+00    2.442100e-02
      4.0100e+00    3.442600e-02
      4.0200e+00    5.055600e-02
      4.0300e+00    7.503200e-02
      4.0400e+00    1.100100e-01
      4.0500e+00    1.570100e-01
      4.0600e+00    2.246700e-01
      4.0700e+00    3.065000e-01
      4.0800e+00    3.971200e-01
      4.0900e+00    4.939100e-01
      4.1000e+00    5.889400e-01
      4.1100e+00    6.726900e-01
      4.1200e+00    7.415400e-01
      4.1300e+00    7.976100e-01
      4.1400e+00    8.385700e-01
      4.1500e+00    8.631300e-01
      4.1600e+00    8.806600e-01
      4.1700e+00    8.911100e-01
      4.1800e+00    8.956400e-01
      4.1900e+00    8.953900e-01
      4.2000e+00    8.939200e-01
      4.2100e+00    8.888400e-01
      4.2200e+00    8.825100e-01
      4.2300e+00    8.761400e-01
      4.2400e+00    8.770000e-01
      4.2500e+00    8.802800e-01
      4.2600e+00    8.811400e-01
      4.2700e+00    8.783200e-01
      4.2800e+00    8.779400e-01
      4.2900e+00    8.812100e-01
      4.3000e+00    8.881800e-01
      4.3100e+00    8.951700e-01
      4.3200e+00    9.021900e-01
      4.3300e+00    9.067500e-01
      4.3400e+00    9.100800e-01
      4.3500e+00    9.109400e-01
      4.3600e+00    9.080500e-01
      4.3700e+00    9.051400e-01
      4.3800e+00    8.997000e-01
      4.3900e+00    8.917200e-01
      4.4000e+00    8.849500e-01
      4.4100e+00    8.794000e-01
      4.4200e+00    8.738200e-01
      4.4300e+00    8.707400e-01
      4.4400e+00    8.663600e-01
      4.4500e+00    8.645000e-01
      4.4600e+00    8.651700e-01
      4.4700e+00    8.696600e-01
      4.4800e+00    8.780000e-01
      4.4900e+00    8.889400e-01
      4.5000e+00    9.012100e-01
      4.5100e+00    9.161000e-01
      4.5200e+00    9.284600e-01
      4.5300e+00    9.421600e-01
      4.5400e+00    9.533200e-01
      4.5500e+00    9.619200e-01
      4.5600e+00    9.692400e-01
      4.5700e+00    9.739800e-01
      4.5800e+00    9.774200e-01
      4.5900e+00    9.769300e-01
      4.6000e+00    9.751200e-01
      4.6100e+00    9.719700e-01
      4.6200e+00    9.661600e-01
      4.6300e+00    9.603100e-01
      4.6400e+00    9.531100e-01
      4.6500e+00    9.458600e-01
      4.6600e+00    9.385800e-01
      4.6700e+00    9.352500e-01
      4.6800e+00    9.319100e-01
      4.6900e+00    9.312200e-01
      4.7000e+00    9.305200e-01
      4.7100e+00    9.338500e-01
      4.7200e+00    9.385300e-01
      4.7300e+00    9.445700e-01
      4.7400e+00    9.546900e-01
      4.7500e+00    9.621300e-01
      4.7600e+00    9.723200e-01
      4.7700e+00    9.798100e-01
      4.7800e+00    9.859600e-01
      4.7900e+00    9.880200e-01
      4.8000e+00    9.900900e-01
      4.8100e+00    9.894000e-01
      4.8200e+00    9.887000e-01
      4.8300e+00    9.893800e-01
      4.8400e+00    9.886600e-01
      4.8500e+00    9.893200e-01
      4.8600e+00    9.899700e-01
      4.8700e+00    9.906100e-01
      4.8800e+00    9.926500e-01
      4.8900e+00    9.946800e-01
      4.9000e+00    9.967100e-01
      4.9100e+00    9.973500e-01
      4.9200e+00    9.993800e-01
      4.9300e+00    1.000000e+00
      4.9400e+00    9.992100e-01
      4.9500e+00    9.969900e-01
      4.9600e+00    9.947500e-01
      4.9700e+00    9.910800e-01
      4.9800e+00    9.859600e-01
      4.9900e+00    9.808100e-01
      5.0000e+00    9.713500e-01
      5.0100e+00    9.632700e-01
      5.0200e+00    9.522800e-01
      5.0300e+00    9.412500e-01
      5.0400e+00    9.301600e-01
      5.0500e+00    9.190200e-01
      5.0600e+00    9.078300e-01
      5.0700e+00    8.965900e-01
      5.0800e+00    8.867500e-01
      5.0900e+00    8.768600e-01
      5.1000e+00    8.669300e-01
      5.1100e+00    8.540300e-01
      5.1200e+00    8.410700e-01
      5.1300e+00    8.207300e-01
      5.1400e+00    7.988300e-01
      5.1500e+00    7.636100e-01
      5.1600e+00    7.267600e-01
      5.1700e+00    6.764700e-01
      5.1800e+00    6.200700e-01
      5.1900e+00    5.560200e-01
      5.2000e+00    4.856400e-01
