#  wavelength_um     transmission
#
      2.0871e+00    3.493264e-01
      2.0901e+00    3.516012e-01
      2.0931e+00    3.530013e-01
      2.0961e+00    3.625388e-01
      2.0991e+00    3.543776e-01
      2.1021e+00    3.581762e-01
      2.1051e+00    3.653222e-01
      2.1081e+00    3.657587e-01
      2.1111e+00    3.610860e-01
      2.1141e+00    3.700014e-01
      2.1171e+00    3.674183e-01
      2.1201e+00    3.656301e-01
      2.1231e+00    3.711517e-01
      2.1261e+00    3.692589e-01
      2.1291e+00    3.714457e-01
      2.1321e+00    3.774632e-01
      2.1351e+00    3.765928e-01
      2.1381e+00    3.800664e-01
      2.1411e+00    3.818074e-01
      2.1441e+00    3.829749e-01
      2.1471e+00    3.837964e-01
      2.1501e+00    3.802178e-01
      2.1532e+00    3.759837e-01
      2.1562e+00    3.886659e-01
      2.1592e+00    3.855484e-01
      2.1622e+00    3.813345e-01
      2.1652e+00    3.880483e-01
      2.1682e+00    3.853840e-01
      2.1712e+00    3.946123e-01
      2.1742e+00    3.896264e-01
      2.1772e+00    3.918644e-01
      2.1802e+00    3.935725e-01
      2.1832e+00    3.836394e-01
      2.1862e+00    3.859359e-01
      2.1892e+00    3.920104e-01
      2.1922e+00    4.011234e-01
      2.1952e+00    3.928929e-01
      2.1982e+00    3.862831e-01
      2.2012e+00    3.865553e-01
      2.2042e+00    3.938440e-01
      2.2072e+00    4.069900e-01
      2.2102e+00    4.120361e-01
      2.2132e+00    4.147395e-01
      2.2162e+00    4.055058e-01
      2.2192e+00    4.154423e-01
      2.2222e+00    4.115965e-01
      2.2252e+00    4.122460e-01
      2.2282e+00    4.131625e-01
      2.2312e+00    4.099271e-01
      2.2342e+00    4.112822e-01
      2.2372e+00    4.062625e-01
      2.2402e+00    4.072177e-01
      2.2432e+00    4.039342e-01
      2.2462e+00    3.994614e-01
      2.2492e+00    4.049098e-01
      2.2523e+00    4.026270e-01
      2.2553e+00    3.949102e-01
      2.2583e+00    3.986808e-01
      2.2613e+00    3.893725e-01
      2.2643e+00    3.972978e-01
      2.2673e+00    3.980671e-01
      2.2703e+00    4.011471e-01
      2.2733e+00    4.012594e-01
      2.2763e+00    3.832132e-01
      2.2793e+00    3.991740e-01
      2.2823e+00    3.753731e-01
      2.2853e+00    3.706219e-01
      2.2883e+00    3.522633e-01
      2.2913e+00    3.192564e-01
      2.2943e+00    2.909261e-01
      2.2973e+00    2.591632e-01
      2.3003e+00    2.246612e-01
      2.3033e+00    1.931005e-01
      2.3063e+00    1.659304e-01
      2.3093e+00    1.459911e-01
      2.3123e+00    1.252654e-01
      2.3153e+00    9.789313e-02
      2.3183e+00    7.022816e-02
      2.3213e+00    6.068195e-02
      2.3243e+00    5.044022e-02
      2.3273e+00    4.202662e-02
      2.3303e+00    3.384608e-02
      2.3333e+00    2.699701e-02
      2.3363e+00    2.151705e-02
      2.3393e+00    1.618016e-02
      2.3423e+00    1.414010e-02
      2.3453e+00    1.225353e-02
      2.3483e+00    9.623394e-03
      2.3513e+00    6.601040e-03
      2.3544e+00    5.254991e-03
      2.3574e+00    3.125396e-03
      2.3604e+00    1.863059e-03
      2.3634e+00    8.937332e-04
      2.3664e+00    6.330254e-04
      2.3694e+00    7.671827e-04
      2.3724e+00    9.344220e-04
      2.3754e+00    9.320470e-04
      2.3784e+00    5.536720e-04
      2.3814e+00    3.636230e-04
      2.3844e+00    2.040541e-04
      2.3874e+00    1.451495e-04
      2.3904e+00    9.606508e-05
      2.3934e+00    5.212341e-05
      2.3964e+00    1.811695e-05
      2.3994e+00    1.284452e-06
      2.4024e+00   -2.946952e-06
      2.4054e+00    0.000000e+00
      2.4084e+00    0.000000e+00
      2.4114e+00    0.000000e+00
      2.4144e+00    0.000000e+00
      2.4174e+00    0.000000e+00
      2.4204e+00    0.000000e+00
      2.4234e+00    0.000000e+00
      2.4264e+00    0.000000e+00
      2.4294e+00    0.000000e+00
      2.4324e+00    0.000000e+00
      2.4354e+00    0.000000e+00
      2.4384e+00    0.000000e+00
      2.4414e+00    0.000000e+00
      2.4444e+00    0.000000e+00
      2.4474e+00    0.000000e+00
      2.4504e+00    0.000000e+00
      2.4535e+00    0.000000e+00
      2.4565e+00    0.000000e+00
      2.4595e+00    0.000000e+00
